filename;num_nodes;num_edges;node_degrees;average_shortest_path_length;density;num_nodes_subcircuit;num_nodes_pin;num_nodes_net;num_nodes_component;num_components_R;num_components_C;num_components_V;num_components_M;num_components_D;num_components_Q;num_components_I;num_components_L
LT3081_LT8612_LTC3632_LT3092_DC2132A_2_star.gpickle;229;278;{'R1': 2, 'R1.1': 2, 'N014': 2, 'R1.2': 2, '0': 30, 'C1': 2, 'C1.1': 2, 'N012': 2, 'C1.2': 2, 'V1': 2, 'V1.pos': 2, 'IN': 7, 'V1.neg': 2, 'C2': 2, 'C2.1': 2, 'N003': 3, 'C2.2': 2, 'L1': 2, 'L1.1': 2, 'N013': 3, 'L1.2': 2, 'N007': 9, 'C3': 2, 'C3.1': 2, 'N008': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'N015': 4, 'XU1': 17, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'N002': 3, 'XU1.p5': 2, 'XU1.p6': 2, 'MP_01': 1, 'XU1.p7': 2, 'XU1.p8': 2, 'MP_02': 1, 'XU1.p9': 2, 'XU1.p10': 2, 'MP_03': 1, 'XU1.p11': 2, 'MP_04': 1, 'XU1.p12': 2, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'NC_05': 1, 'XU1.p16': 2, 'XU1.p17': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'R4': 2, 'R4.1': 2, 'N016': 2, 'R4.2': 2, 'XU2': 6, 'XU2.p1': 2, 'N019': 3, 'XU2.p2': 2, 'N020': 8, 'XU2.p3': 2, 'N018': 4, 'XU2.p4': 2, 'N017': 5, 'XU2.p5': 2, 'XU2.p6': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'N023': 2, 'R7.2': 2, 'XU3': 6, 'XU3.p1': 2, 'XU3.p2': 2, 'XU3.p3': 2, 'XU3.p4': 2, 'N024': 4, 'XU3.p5': 2, 'XU3.p6': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'C9': 2, 'C9.1': 2, 'OUT': 7, 'C9.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C10': 2, 'C10.1': 2, 'C10.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'R11': 2, 'R11.1': 2, 'R11.2': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'N022': 3, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'N021': 2, 'R14': 2, 'R14.1': 2, 'R14.2': 2, 'Q1': 3, 'Q1.collector': 2, 'Q1.base': 2, 'Q1.emitter': 2, 'R15': 2, 'R15.1': 2, 'R15.2': 2, 'C11': 2, 'C11.1': 2, 'C11.2': 2, 'L2': 2, 'L2.1': 2, 'N001': 2, 'L2.2': 2, 'R16': 2, 'R16.1': 2, 'R16.2': 2, 'N005': 3, 'R17': 2, 'R17.1': 2, 'R17.2': 2, 'N009': 6, 'C12': 2, 'C12.1': 2, 'C12.2': 2, 'XU4': 8, 'XU4.p1': 2, 'XU4.p2': 2, 'XU4.p3': 2, 'N010': 2, 'XU4.p4': 2, 'NC_06': 1, 'XU4.p5': 2, 'N004': 3, 'XU4.p6': 2, 'XU4.p7': 2, 'NC_07': 1, 'XU4.p8': 2, 'Q2': 3, 'Q2.collector': 2, 'Q2.base': 2, 'N006': 2, 'Q2.emitter': 2, 'R18': 2, 'R18.1': 2, 'R18.2': 2, 'R19': 2, 'R19.1': 2, 'R19.2': 2, 'R20': 2, 'R20.1': 2, 'R20.2': 2, 'R21': 2, 'R21.1': 2, 'N011': 2, 'R21.2': 2, 'Q3': 3, 'Q3.collector': 2, 'Q3.base': 2, 'Q3.emitter': 2, 'R22': 2, 'R22.1': 2, 'R22.2': 2, 'R23': 2, 'R23.1': 2, 'R23.2': 2, 'XU5': 5, 'XU5.p1': 2, 'MP_08': 1, 'XU5.p2': 2, 'N026': 3, 'XU5.p3': 2, 'N025': 2, 'XU5.p4': 2, 'MP_09': 1, 'XU5.p5': 2, 'C13': 2, 'C13.1': 2, 'C13.2': 2, 'R24': 2, 'R24.1': 2, 'R24.2': 2, 'R25': 2, 'R25.1': 2, 'R25.2': 2, 'R26': 2, 'R26.1': 2, 'R26.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};7;0.010648892974795066;5;139;38;47;27.0;13.0;1.0;;1.0;3.0;;2.0
LT3081_LT8612_LTC3632_LT3092_DC2132A_star.gpickle;229;278;{'R1': 2, 'R1.1': 2, 'N014': 2, 'R1.2': 2, '0': 30, 'C1': 2, 'C1.1': 2, 'N012': 2, 'C1.2': 2, 'V1': 2, 'V1.pos': 2, 'IN': 7, 'V1.neg': 2, 'C2': 2, 'C2.1': 2, 'N003': 3, 'C2.2': 2, 'L1': 2, 'L1.1': 2, 'N013': 3, 'L1.2': 2, 'N007': 9, 'C3': 2, 'C3.1': 2, 'N008': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'N015': 4, 'XU1': 17, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'N002': 3, 'XU1.p5': 2, 'XU1.p6': 2, 'MP_01': 1, 'XU1.p7': 2, 'XU1.p8': 2, 'MP_02': 1, 'XU1.p9': 2, 'XU1.p10': 2, 'MP_03': 1, 'XU1.p11': 2, 'MP_04': 1, 'XU1.p12': 2, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'NC_05': 1, 'XU1.p16': 2, 'XU1.p17': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'R4': 2, 'R4.1': 2, 'N016': 2, 'R4.2': 2, 'XU2': 6, 'XU2.p1': 2, 'N019': 3, 'XU2.p2': 2, 'N020': 8, 'XU2.p3': 2, 'N018': 4, 'XU2.p4': 2, 'N017': 5, 'XU2.p5': 2, 'XU2.p6': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'N023': 2, 'R7.2': 2, 'XU3': 6, 'XU3.p1': 2, 'XU3.p2': 2, 'XU3.p3': 2, 'XU3.p4': 2, 'N024': 4, 'XU3.p5': 2, 'XU3.p6': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'C9': 2, 'C9.1': 2, 'OUT': 7, 'C9.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C10': 2, 'C10.1': 2, 'C10.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'R11': 2, 'R11.1': 2, 'R11.2': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'N022': 3, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'N021': 2, 'R14': 2, 'R14.1': 2, 'R14.2': 2, 'Q1': 3, 'Q1.collector': 2, 'Q1.base': 2, 'Q1.emitter': 2, 'R15': 2, 'R15.1': 2, 'R15.2': 2, 'C11': 2, 'C11.1': 2, 'C11.2': 2, 'L2': 2, 'L2.1': 2, 'N001': 2, 'L2.2': 2, 'R16': 2, 'R16.1': 2, 'R16.2': 2, 'N005': 3, 'R17': 2, 'R17.1': 2, 'R17.2': 2, 'N009': 6, 'C12': 2, 'C12.1': 2, 'C12.2': 2, 'XU4': 8, 'XU4.p1': 2, 'XU4.p2': 2, 'XU4.p3': 2, 'N010': 2, 'XU4.p4': 2, 'NC_06': 1, 'XU4.p5': 2, 'N004': 3, 'XU4.p6': 2, 'XU4.p7': 2, 'NC_07': 1, 'XU4.p8': 2, 'Q2': 3, 'Q2.collector': 2, 'Q2.base': 2, 'N006': 2, 'Q2.emitter': 2, 'R18': 2, 'R18.1': 2, 'R18.2': 2, 'R19': 2, 'R19.1': 2, 'R19.2': 2, 'R20': 2, 'R20.1': 2, 'R20.2': 2, 'R21': 2, 'R21.1': 2, 'N011': 2, 'R21.2': 2, 'Q3': 3, 'Q3.collector': 2, 'Q3.base': 2, 'Q3.emitter': 2, 'R22': 2, 'R22.1': 2, 'R22.2': 2, 'R23': 2, 'R23.1': 2, 'R23.2': 2, 'XU5': 5, 'XU5.p1': 2, 'MP_08': 1, 'XU5.p2': 2, 'N026': 3, 'XU5.p3': 2, 'N025': 2, 'XU5.p4': 2, 'MP_09': 1, 'XU5.p5': 2, 'C13': 2, 'C13.1': 2, 'C13.2': 2, 'R24': 2, 'R24.1': 2, 'R24.2': 2, 'R25': 2, 'R25.1': 2, 'R25.2': 2, 'R26': 2, 'R26.1': 2, 'R26.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};7;0.010648892974795066;5;139;38;47;27.0;13.0;1.0;;1.0;3.0;;2.0
LT3081_LT8612_LTC3632_LT3092_DC2132A__star.gpickle;229;278;{'R1': 2, 'R1.1': 2, 'N014': 2, 'R1.2': 2, '0': 30, 'C1': 2, 'C1.1': 2, 'N012': 2, 'C1.2': 2, 'V1': 2, 'V1.pos': 2, 'IN': 7, 'V1.neg': 2, 'C2': 2, 'C2.1': 2, 'N003': 3, 'C2.2': 2, 'L1': 2, 'L1.1': 2, 'N013': 3, 'L1.2': 2, 'N007': 9, 'C3': 2, 'C3.1': 2, 'N008': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'N015': 4, 'XU1': 17, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'N002': 3, 'XU1.p5': 2, 'XU1.p6': 2, 'MP_01': 1, 'XU1.p7': 2, 'XU1.p8': 2, 'MP_02': 1, 'XU1.p9': 2, 'XU1.p10': 2, 'MP_03': 1, 'XU1.p11': 2, 'MP_04': 1, 'XU1.p12': 2, 'XU1.p13': 2, 'XU1.p14': 2, 'XU1.p15': 2, 'NC_05': 1, 'XU1.p16': 2, 'XU1.p17': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'R4': 2, 'R4.1': 2, 'N016': 2, 'R4.2': 2, 'XU2': 6, 'XU2.p1': 2, 'N019': 3, 'XU2.p2': 2, 'N020': 8, 'XU2.p3': 2, 'N018': 4, 'XU2.p4': 2, 'N017': 5, 'XU2.p5': 2, 'XU2.p6': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'N023': 2, 'R7.2': 2, 'XU3': 6, 'XU3.p1': 2, 'XU3.p2': 2, 'XU3.p3': 2, 'XU3.p4': 2, 'N024': 4, 'XU3.p5': 2, 'XU3.p6': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'C9': 2, 'C9.1': 2, 'OUT': 7, 'C9.2': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'C10': 2, 'C10.1': 2, 'C10.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'R11': 2, 'R11.1': 2, 'R11.2': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'N022': 3, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'N021': 2, 'R14': 2, 'R14.1': 2, 'R14.2': 2, 'Q1': 3, 'Q1.collector': 2, 'Q1.base': 2, 'Q1.emitter': 2, 'R15': 2, 'R15.1': 2, 'R15.2': 2, 'C11': 2, 'C11.1': 2, 'C11.2': 2, 'L2': 2, 'L2.1': 2, 'N001': 2, 'L2.2': 2, 'R16': 2, 'R16.1': 2, 'R16.2': 2, 'N005': 3, 'R17': 2, 'R17.1': 2, 'R17.2': 2, 'N009': 6, 'C12': 2, 'C12.1': 2, 'C12.2': 2, 'XU4': 8, 'XU4.p1': 2, 'XU4.p2': 2, 'XU4.p3': 2, 'N010': 2, 'XU4.p4': 2, 'NC_06': 1, 'XU4.p5': 2, 'N004': 3, 'XU4.p6': 2, 'XU4.p7': 2, 'NC_07': 1, 'XU4.p8': 2, 'Q2': 3, 'Q2.collector': 2, 'Q2.base': 2, 'N006': 2, 'Q2.emitter': 2, 'R18': 2, 'R18.1': 2, 'R18.2': 2, 'R19': 2, 'R19.1': 2, 'R19.2': 2, 'R20': 2, 'R20.1': 2, 'R20.2': 2, 'R21': 2, 'R21.1': 2, 'N011': 2, 'R21.2': 2, 'Q3': 3, 'Q3.collector': 2, 'Q3.base': 2, 'Q3.emitter': 2, 'R22': 2, 'R22.1': 2, 'R22.2': 2, 'R23': 2, 'R23.1': 2, 'R23.2': 2, 'XU5': 5, 'XU5.p1': 2, 'MP_08': 1, 'XU5.p2': 2, 'N026': 3, 'XU5.p3': 2, 'N025': 2, 'XU5.p4': 2, 'MP_09': 1, 'XU5.p5': 2, 'C13': 2, 'C13.1': 2, 'C13.2': 2, 'R24': 2, 'R24.1': 2, 'R24.2': 2, 'R25': 2, 'R25.1': 2, 'R25.2': 2, 'R26': 2, 'R26.1': 2, 'R26.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};7;0.010648892974795066;5;139;38;47;27.0;13.0;1.0;;1.0;3.0;;2.0
LT3081_TA01A_star.gpickle;41;48;{'C1': 2, 'C1.1': 2, 'OUT': 4, 'C1.2': 2, '0': 8, 'C2': 2, 'C2.1': 2, 'IN': 3, 'C2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'R1': 2, 'R1.1': 2, 'N002': 2, 'R1.2': 2, 'XU1': 6, 'XU1.p1': 2, 'N003': 2, 'XU1.p2': 2, 'N004': 3, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'N001': 2, 'XU1.p6': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2};5;0.05853658536585366;1;24;7;9;5.0;3.0;1.0;;;;;
LT3081_TA04_star.gpickle;58;68;{'R1': 2, 'R1.1': 2, 'N003': 4, 'R1.2': 2, '0': 8, 'XU1': 6, 'XU1.p1': 2, 'N008': 1, 'XU1.p2': 2, 'N005': 4, 'XU1.p3': 2, 'XU1.p4': 2, 'N007': 2, 'XU1.p5': 2, 'N006': 2, 'XU1.p6': 2, 'IN': 4, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'OUT': 4, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'XU2': 6, 'XU2.p1': 2, 'N004': 1, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'N002': 2, 'XU2.p5': 2, 'N001': 2, 'XU2.p6': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2};6;0.0411373260738052;2;34;11;11;7.0;3.0;1.0;;;;;
LT3082_star.gpickle;27;30;{'R1': 2, 'R1.1': 2, 'N001': 2, 'R1.2': 2, '0': 5, 'C1': 2, 'C1.1': 2, 'OUT': 3, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'IN': 3, 'C2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'XU1': 5, 'XU1.p1': 2, 'MP_01': 1, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'MP_02': 1, 'XU1.p5': 2};4;0.08547008547008547;1;15;6;5;2.0;2.0;1.0;;;;;
LT3083_DC1585A_star.gpickle;26;30;{'C1': 2, 'C1.1': 2, 'OUT': 3, 'C1.2': 2, '0': 5, 'C2': 2, 'C2.1': 2, 'IN': 4, 'C2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'XU2': 5, 'XU2.p1': 2, 'MP_01': 1, 'XU2.p2': 2, 'N001': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2};4;0.09230769230769231;1;15;5;5;2.0;2.0;1.0;;;;;
LT3085_star.gpickle;26;30;{'R1': 2, 'R1.1': 2, 'N001': 2, 'R1.2': 2, '0': 5, 'C1': 2, 'C1.1': 2, 'OUT': 3, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'IN': 4, 'C2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'XU1': 5, 'XU1.p1': 2, 'MP_01': 1, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2};4;0.09230769230769231;1;15;5;5;2.0;2.0;1.0;;;;;
LT3086_DC1729A_TA01A_star.gpickle;64;74;{'XU1': 15, 'XU1.p1': 2, '0': 5, 'XU1.p2': 2, 'N004': 3, 'XU1.p3': 2, 'XU1.p4': 2, 'N005': 3, 'XU1.p5': 2, 'N006': 3, 'XU1.p6': 2, 'N003': 4, 'XU1.p7': 2, 'N001': 7, 'XU1.p8': 2, 'MP_01': 1, 'XU1.p9': 2, 'MP_02': 1, 'XU1.p10': 2, 'IN': 3, 'XU1.p11': 2, 'MP_03': 1, 'XU1.p12': 2, 'XU1.p13': 2, 'NC_04': 1, 'XU1.p14': 2, 'NC_05': 1, 'XU1.p15': 2, 'N007': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'Rwire': 2, 'Rwire.1': 2, 'Rwire.2': 2, 'OUT': 1, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'V2': 2, 'V2.pos': 2, 'N002': 1, 'V2.neg': 2};5;0.03670634920634921;1;37;15;11;7.0;2.0;2.0;;;;;
LT3086_TA12_star.gpickle;65;78;{'XU1': 15, 'XU1.p1': 2, '0': 11, 'XU1.p2': 2, 'N003': 4, 'XU1.p3': 2, 'XU1.p4': 2, 'NC_01': 1, 'XU1.p5': 2, 'NC_02': 1, 'XU1.p6': 2, 'N001': 4, 'XU1.p7': 2, 'OUT': 3, 'XU1.p8': 2, 'MP_03': 1, 'XU1.p9': 2, 'MP_04': 1, 'XU1.p10': 2, 'IN': 6, 'XU1.p11': 2, 'MP_05': 1, 'XU1.p12': 2, 'XU1.p13': 2, 'NC_06': 1, 'XU1.p14': 2, 'N002': 2, 'XU1.p15': 2, 'NC_07': 1, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N004': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU2': 4, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2};5;0.0375;2;39;14;10;3.0;5.0;2.0;;;;;
LT3088_DC2279A_star.gpickle;27;30;{'XU1': 5, 'XU1.p1': 2, 'MP_01': 1, 'XU1.p2': 2, 'N001': 2, 'XU1.p3': 2, 'OUT': 3, 'XU1.p4': 2, 'MP_02': 1, 'XU1.p5': 2, 'IN': 3, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, '0': 5, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2};4;0.08547008547008547;1;15;6;5;2.0;2.0;1.0;;;;;
LT3090_DC1948A_star.gpickle;45;54;{'C1': 2, 'C1.1': 2, 'OUT': 3, 'C1.2': 2, '0': 9, 'C2': 2, 'C2.1': 2, 'IN': 5, 'C2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'R1': 2, 'R1.1': 2, 'N003': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N002': 2, 'R3': 2, 'R3.1': 2, 'N004': 3, 'R3.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU2': 9, 'XU2.p1': 2, 'XU2.p2': 2, 'MP_01': 1, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'N001': 2, 'XU2.p6': 2, 'XU2.p7': 2, 'XU2.p8': 2, 'XU2.p9': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2};4;0.05454545454545454;1;27;8;9;4.0;3.0;2.0;;;;;
LT3091_DC2276A_star.gpickle;45;54;{'R1': 2, 'R1.1': 2, 'N004': 3, 'R1.2': 2, '0': 9, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'V1': 2, 'V1.pos': 2, 'IN': 5, 'V1.neg': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N002': 2, 'C2': 2, 'C2.1': 2, 'OUT': 3, 'C2.2': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2, 'XU1': 9, 'XU1.p1': 2, 'XU1.p2': 2, 'MP_01': 1, 'XU1.p3': 2, 'XU1.p4': 2, 'N003': 2, 'XU1.p5': 2, 'N001': 2, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'XU1.p9': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2};4;0.05454545454545454;1;27;8;9;4.0;3.0;2.0;;;;;
LT3092_star.gpickle;25;26;{'R1': 2, 'R1.1': 2, 'N003': 2, 'R1.2': 2, 'N004': 3, 'XU1': 5, 'XU1.p1': 2, 'MP_01': 1, 'XU1.p2': 2, 'N002': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'MP_02': 1, 'XU1.p5': 2, 'N001': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, '0': 2, 'Rload': 2, 'Rload.1': 2, 'Rload.2': 2};5;0.08666666666666667;1;13;7;4;3.0;;1.0;;;;;
LT3095_DC2270A_star.gpickle;92;112;{'XU1': 24, 'XU1.p1': 2, '0': 16, 'XU1.p2': 2, 'N003': 3, 'XU1.p3': 2, 'MP_01': 1, 'XU1.p4': 2, 'N007': 2, 'XU1.p5': 2, 'MP_02': 1, 'XU1.p6': 2, 'XU1.p7': 2, 'MP_03': 1, 'XU1.p8': 2, 'OUT1': 3, 'XU1.p9': 2, 'N005': 3, 'XU1.p10': 2, 'IN': 7, 'XU1.p11': 2, 'XU1.p12': 2, 'N006': 3, 'XU1.p13': 2, 'OUT2': 3, 'XU1.p14': 2, 'MP_04': 1, 'XU1.p15': 2, 'N004': 3, 'XU1.p16': 2, 'MP_05': 1, 'XU1.p17': 2, 'N008': 2, 'XU1.p18': 2, 'XU1.p19': 2, 'XU1.p20': 2, 'MP_06': 1, 'XU1.p21': 2, 'N002': 2, 'XU1.p22': 2, 'XU1.p23': 2, 'MP_07': 1, 'XU1.p24': 2, 'N001': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'L1': 2, 'L1.1': 2, 'L1.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'Rload1': 2, 'Rload1.1': 2, 'Rload1.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'Rload2': 2, 'Rload2.1': 2, 'Rload2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2};5;0.026755852842809364;1;56;19;16;5.0;8.0;1.0;;;;;2.0
LT3420_DC460A_star.gpickle;52;60;{'XU1': 10, 'XU1.p1': 2, 'N007': 2, 'XU1.p2': 2, 'IN': 5, 'XU1.p3': 2, 'N002': 2, 'XU1.p4': 2, 'XU1.p5': 2, '0': 6, 'XU1.p6': 2, 'N003': 3, 'XU1.p7': 2, 'N005': 2, 'XU1.p8': 2, 'N004': 2, 'XU1.p9': 2, 'N006': 2, 'XU1.p10': 2, 'N008': 2, 'L1': 2, 'L1.1': 2, 'L1.2': 2, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'N001': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'OUT': 2, 'Cload': 2, 'Cload.1': 2, 'Cload.2': 2};6;0.04524886877828054;1;30;11;10;3.0;2.0;2.0;;1.0;;;2.0
